elevation_deg,v_rel_kmps,modulation,n_nodes,PER_pct,RSSI_dBm,SNR_dB,distance_km,kappa,doppler_hz,visibility_window_s,toa_s,max_packets_in_window,n_mc_draws,source
5,10.0,SF10,100000,100.0,-128.4986,-11.4905,2740.65,1.24,28933.33,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,10.0,SF10,150000,100.0,-128.6436,-11.6355,2740.65,1.24,28933.33,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,10.0,SF11,1000,100.0,-129.0061,-11.998,2740.65,1.24,28933.33,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,10.0,SF11,10000,100.0,-129.0952,-12.0871,2740.65,1.24,28933.33,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,10.0,SF11,50000,100.0,-129.0628,-12.0547,2740.65,1.24,28933.33,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,10.0,SF11,100000,100.0,-129.0948,-12.0867,2740.65,1.24,28933.33,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,10.0,SF11,150000,100.0,-128.7754,-11.7673,2740.65,1.24,28933.33,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,10.0,SF12,1000,100.0,-129.112,-12.1039,2740.65,1.24,28933.33,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,10.0,SF12,10000,100.0,-129.1498,-12.1416,2740.65,1.24,28933.33,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,10.0,SF12,50000,100.0,-128.8501,-11.842,2740.65,1.24,28933.33,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,10.0,SF12,100000,100.0,-129.2175,-12.2094,2740.65,1.24,28933.33,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,10.0,SF12,150000,100.0,-128.6876,-11.6794,2740.65,1.24,28933.33,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,10.0,DR8,1000,100.0,-128.9973,12.0958,2740.65,1.24,28933.33,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,10.0,DR8,10000,100.0,-128.8143,12.2788,2740.65,1.24,28933.33,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,10.0,DR8,50000,100.0,-129.0465,12.0465,2740.65,1.24,28933.33,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,10.0,DR8,100000,100.0,-128.9024,12.1906,2740.65,1.24,28933.33,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,10.0,DR8,150000,100.0,-128.5094,12.5837,2740.65,1.24,28933.33,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,10.0,DR9,1000,100.0,-128.8332,12.2598,2740.65,1.24,28933.33,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,10.0,DR9,10000,100.0,-128.9123,12.1807,2740.65,1.24,28933.33,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,10.0,DR9,50000,100.0,-128.7974,12.2956,2740.65,1.24,28933.33,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,10.0,DR9,100000,100.0,-128.6574,12.4356,2740.65,1.24,28933.33,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,10.0,DR9,150000,100.0,-128.7725,12.3206,2740.65,1.24,28933.33,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,15.0,SF7,1000,100.0,-128.8269,-11.8188,2740.65,1.24,43400.0,757.1,0.0412,183,1000,hybrid_simulator_v3_aggregated
5,15.0,SF7,10000,100.0,-129.1732,-12.165,2740.65,1.24,43400.0,757.1,0.0412,183,1000,hybrid_simulator_v3_aggregated
5,15.0,SF7,50000,100.0,-128.7135,-11.7053,2740.65,1.24,43400.0,757.1,0.0412,183,1000,hybrid_simulator_v3_aggregated
5,15.0,SF7,100000,100.0,-128.5468,-11.5387,2740.65,1.24,43400.0,757.1,0.0412,183,1000,hybrid_simulator_v3_aggregated
5,15.0,SF7,150000,100.0,-128.8636,-11.8554,2740.65,1.24,43400.0,757.1,0.0412,183,1000,hybrid_simulator_v3_aggregated
5,15.0,SF8,1000,100.0,-129.0517,-12.0435,2740.65,1.24,43400.0,757.1,0.0722,104,1000,hybrid_simulator_v3_aggregated
5,15.0,SF8,10000,100.0,-128.9904,-11.9823,2740.65,1.24,43400.0,757.1,0.0722,104,1000,hybrid_simulator_v3_aggregated
5,15.0,SF8,50000,100.0,-128.8882,-11.88,2740.65,1.24,43400.0,757.1,0.0722,104,1000,hybrid_simulator_v3_aggregated
5,15.0,SF8,100000,100.0,-129.0367,-12.0286,2740.65,1.24,43400.0,757.1,0.0722,104,1000,hybrid_simulator_v3_aggregated
5,15.0,SF8,150000,100.0,-129.0113,-12.0032,2740.65,1.24,43400.0,757.1,0.0722,104,1000,hybrid_simulator_v3_aggregated
5,15.0,SF9,1000,100.0,-128.9007,-11.8926,2740.65,1.24,43400.0,757.1,0.1444,52,1000,hybrid_simulator_v3_aggregated
5,15.0,SF9,10000,100.0,-128.881,-11.8729,2740.65,1.24,43400.0,757.1,0.1444,52,1000,hybrid_simulator_v3_aggregated
5,15.0,SF9,50000,100.0,-128.8357,-11.8275,2740.65,1.24,43400.0,757.1,0.1444,52,1000,hybrid_simulator_v3_aggregated
5,15.0,SF9,100000,100.0,-128.9001,-11.892,2740.65,1.24,43400.0,757.1,0.1444,52,1000,hybrid_simulator_v3_aggregated
5,15.0,SF9,150000,100.0,-128.8704,-11.8623,2740.65,1.24,43400.0,757.1,0.1444,52,1000,hybrid_simulator_v3_aggregated
5,15.0,SF10,1000,100.0,-128.9498,-11.9417,2740.65,1.24,43400.0,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,15.0,SF10,10000,100.0,-128.9347,-11.9265,2740.65,1.24,43400.0,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,15.0,SF10,50000,100.0,-128.661,-11.6529,2740.65,1.24,43400.0,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,15.0,SF10,100000,100.0,-128.9034,-11.8953,2740.65,1.24,43400.0,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,15.0,SF10,150000,100.0,-128.6692,-11.661,2740.65,1.24,43400.0,757.1,0.2888,26,1000,hybrid_simulator_v3_aggregated
5,15.0,SF11,1000,100.0,-128.9647,-11.9566,2740.65,1.24,43400.0,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,15.0,SF11,10000,100.0,-128.8161,-11.808,2740.65,1.24,43400.0,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,15.0,SF11,50000,100.0,-128.8521,-11.844,2740.65,1.24,43400.0,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,15.0,SF11,100000,100.0,-129.1125,-12.1043,2740.65,1.24,43400.0,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,15.0,SF11,150000,100.0,-129.1171,-12.109,2740.65,1.24,43400.0,757.1,0.5775,13,1000,hybrid_simulator_v3_aggregated
5,15.0,SF12,1000,100.0,-129.1318,-12.1237,2740.65,1.24,43400.0,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,15.0,SF12,10000,100.0,-128.7908,-11.7827,2740.65,1.24,43400.0,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,15.0,SF12,50000,100.0,-128.9932,-11.985,2740.65,1.24,43400.0,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,15.0,SF12,100000,100.0,-128.8373,-11.8292,2740.65,1.24,43400.0,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,15.0,SF12,150000,100.0,-128.8281,-11.8199,2740.65,1.24,43400.0,757.1,0.9912,7,1000,hybrid_simulator_v3_aggregated
5,15.0,DR8,1000,100.0,-128.9495,12.1435,2740.65,1.24,43400.0,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,15.0,DR8,10000,100.0,-128.6691,12.424,2740.65,1.24,43400.0,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,15.0,DR8,50000,100.0,-128.9025,12.1905,2740.65,1.24,43400.0,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,15.0,DR8,100000,100.0,-128.8205,12.2725,2740.65,1.24,43400.0,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,15.0,DR8,150000,100.0,-128.7229,12.3701,2740.65,1.24,43400.0,757.1,1.3144,5,1000,hybrid_simulator_v3_aggregated
5,15.0,DR9,1000,100.0,-129.2078,11.8852,2740.65,1.24,43400.0,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,15.0,DR9,10000,100.0,-129.1772,11.9158,2740.65,1.24,43400.0,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,15.0,DR9,50000,100.0,-128.7063,12.3867,2740.65,1.24,43400.0,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,15.0,DR9,100000,100.0,-129.0448,12.0482,2740.65,1.24,43400.0,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
5,15.0,DR9,150000,100.0,-128.6327,12.4603,2740.65,1.24,43400.0,757.1,0.7749,9,1000,hybrid_simulator_v3_aggregated
10,0.0,SF7,1000,40.3,-124.0192,-7.0111,2325.36,2.6441,0.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,0.0,SF7,10000,50.8,-123.7863,-6.7781,2325.36,2.6441,0.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,0.0,SF7,50000,86.8,-123.9582,-6.9501,2325.36,2.6441,0.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,0.0,SF7,100000,97.8,-123.9481,-6.94,2325.36,2.6441,0.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,0.0,SF7,150000,99.5,-123.6451,-6.637,2325.36,2.6441,0.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,0.0,SF8,1000,22.3,-123.8474,-6.8392,2325.36,2.6441,0.0,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,0.0,SF8,10000,49.3,-123.835,-6.8268,2325.36,2.6441,0.0,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,0.0,SF8,50000,94.8,-124.214,-7.2059,2325.36,2.6441,0.0,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,0.0,SF8,100000,99.9,-123.7548,-6.7467,2325.36,2.6441,0.0,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,0.0,SF8,150000,100.0,-123.8562,-6.8481,2325.36,2.6441,0.0,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,0.0,SF9,1000,17.6,-124.1586,-7.1504,2325.36,2.6441,0.0,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,0.0,SF9,10000,70.1,-123.9782,-6.97,2325.36,2.6441,0.0,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,0.0,SF9,50000,99.4,-124.0987,-7.0905,2325.36,2.6441,0.0,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,0.0,SF9,100000,100.0,-123.959,-6.9508,2325.36,2.6441,0.0,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,0.0,SF9,150000,100.0,-123.8699,-6.8617,2325.36,2.6441,0.0,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,0.0,SF10,1000,25.1,-123.96,-6.9518,2325.36,2.6441,0.0,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,0.0,SF10,10000,89.2,-123.7761,-6.7679,2325.36,2.6441,0.0,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,0.0,SF10,50000,100.0,-124.2012,-7.1931,2325.36,2.6441,0.0,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,0.0,SF10,100000,100.0,-123.9081,-6.9,2325.36,2.6441,0.0,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,0.0,SF10,150000,100.0,-124.0255,-7.0174,2325.36,2.6441,0.0,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,0.0,SF11,1000,38.2,-123.8317,-6.8236,2325.36,2.6441,0.0,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,0.0,SF11,10000,98.5,-123.9362,-6.9281,2325.36,2.6441,0.0,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,0.0,SF11,50000,100.0,-123.6841,-6.6759,2325.36,2.6441,0.0,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,0.0,SF11,100000,100.0,-123.8219,-6.8137,2325.36,2.6441,0.0,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,0.0,SF11,150000,100.0,-123.8151,-6.807,2325.36,2.6441,0.0,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,0.0,SF12,1000,54.9,-124.0966,-7.0885,2325.36,2.6441,0.0,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,0.0,SF12,10000,100.0,-124.0861,-7.078,2325.36,2.6441,0.0,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,0.0,SF12,50000,100.0,-123.936,-6.9278,2325.36,2.6441,0.0,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,0.0,SF12,100000,100.0,-124.0464,-7.0383,2325.36,2.6441,0.0,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,0.0,SF12,150000,100.0,-123.734,-6.7259,2325.36,2.6441,0.0,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,0.0,DR8,1000,0.0001,-123.7893,17.3037,2325.36,2.6441,0.0,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,0.0,DR8,10000,0.1916,-124.181,16.9121,2325.36,2.6441,0.0,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,0.0,DR8,50000,13.9463,-124.0083,17.0847,2325.36,2.6441,0.0,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,0.0,DR8,100000,53.3983,-123.9946,17.0984,2325.36,2.6441,0.0,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,0.0,DR8,150000,82.7255,-123.842,17.251,2325.36,2.6441,0.0,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,0.0,DR9,1000,0.0024,-123.8429,17.2501,2325.36,2.6441,0.0,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,0.0,DR9,10000,1.1235,-124.1283,16.9647,2325.36,2.6441,0.0,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,0.0,DR9,50000,21.4406,-124.0736,17.0195,2325.36,2.6441,0.0,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,0.0,DR9,100000,53.5428,-123.6686,17.4244,2325.36,2.6441,0.0,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,0.0,DR9,150000,76.0514,-124.1568,16.9362,2325.36,2.6441,0.0,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,2.0,SF7,1000,39.9,-124.1399,-7.1318,2325.36,2.6441,5786.67,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,2.0,SF7,10000,49.9,-123.8327,-6.8246,2325.36,2.6441,5786.67,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,2.0,SF7,50000,86.6,-123.9792,-6.971,2325.36,2.6441,5786.67,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,2.0,SF7,100000,97.9,-123.8796,-6.8715,2325.36,2.6441,5786.67,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,2.0,SF7,150000,99.4,-123.8406,-6.8325,2325.36,2.6441,5786.67,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,2.0,SF8,1000,21.4,-124.0468,-7.0386,2325.36,2.6441,5786.67,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,2.0,SF8,10000,52.1,-124.138,-7.1298,2325.36,2.6441,5786.67,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,2.0,SF8,50000,94.3,-124.0392,-7.031,2325.36,2.6441,5786.67,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,2.0,SF8,100000,100.0,-123.8312,-6.8231,2325.36,2.6441,5786.67,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,2.0,SF8,150000,100.0,-123.8477,-6.8396,2325.36,2.6441,5786.67,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,2.0,SF9,1000,19.4,-124.0282,-7.0201,2325.36,2.6441,5786.67,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,2.0,SF9,10000,67.8,-124.1487,-7.1406,2325.36,2.6441,5786.67,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,2.0,SF9,50000,99.2,-123.8897,-6.8816,2325.36,2.6441,5786.67,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,2.0,SF9,100000,100.0,-124.0955,-7.0874,2325.36,2.6441,5786.67,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,2.0,SF9,150000,100.0,-124.0683,-7.0602,2325.36,2.6441,5786.67,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,2.0,SF10,1000,22.3,-123.8378,-6.8297,2325.36,2.6441,5786.67,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,2.0,SF10,10000,87.7,-123.9601,-6.9519,2325.36,2.6441,5786.67,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,2.0,SF10,50000,100.0,-123.8987,-6.8906,2325.36,2.6441,5786.67,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,2.0,SF10,100000,100.0,-123.8591,-6.851,2325.36,2.6441,5786.67,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,2.0,SF10,150000,100.0,-124.0333,-7.0252,2325.36,2.6441,5786.67,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,2.0,SF11,1000,36.2,-123.814,-6.8059,2325.36,2.6441,5786.67,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,2.0,SF11,10000,98.6,-124.1514,-7.1433,2325.36,2.6441,5786.67,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,2.0,SF11,50000,100.0,-123.9026,-6.8945,2325.36,2.6441,5786.67,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,2.0,SF11,100000,100.0,-124.0085,-7.0004,2325.36,2.6441,5786.67,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,2.0,SF11,150000,100.0,-124.0068,-6.9987,2325.36,2.6441,5786.67,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,2.0,SF12,1000,100.0,-123.7825,-6.7744,2325.36,2.6441,5786.67,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,2.0,SF12,10000,100.0,-123.9604,-6.9523,2325.36,2.6441,5786.67,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,2.0,SF12,50000,100.0,-124.0711,-7.063,2325.36,2.6441,5786.67,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,2.0,SF12,100000,100.0,-123.974,-6.9659,2325.36,2.6441,5786.67,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,2.0,SF12,150000,100.0,-124.041,-7.0329,2325.36,2.6441,5786.67,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,2.0,DR8,1000,0.0001,-123.9907,17.1023,2325.36,2.6441,5786.67,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,2.0,DR8,10000,0.1916,-124.088,17.005,2325.36,2.6441,5786.67,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,2.0,DR8,50000,13.9463,-124.0208,17.0722,2325.36,2.6441,5786.67,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,2.0,DR8,100000,53.3983,-123.9129,17.1802,2325.36,2.6441,5786.67,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,2.0,DR8,150000,82.7255,-124.0906,17.0025,2325.36,2.6441,5786.67,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,2.0,DR9,1000,0.0024,-123.8228,17.2703,2325.36,2.6441,5786.67,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,2.0,DR9,10000,1.1235,-124.0444,17.0486,2325.36,2.6441,5786.67,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,2.0,DR9,50000,21.4406,-124.0155,17.0776,2325.36,2.6441,5786.67,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,2.0,DR9,100000,53.5892,-124.1765,16.9165,2325.36,2.6441,5786.67,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,2.0,DR9,150000,76.0514,-123.9102,17.1828,2325.36,2.6441,5786.67,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,4.0,SF7,1000,37.2,-123.8463,-6.8382,2325.36,2.6441,11573.33,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,4.0,SF7,10000,51.4,-123.8951,-6.887,2325.36,2.6441,11573.33,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,4.0,SF7,50000,87.0,-123.7774,-6.7693,2325.36,2.6441,11573.33,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,4.0,SF7,100000,96.5,-123.8898,-6.8816,2325.36,2.6441,11573.33,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,4.0,SF7,150000,99.8,-124.1336,-7.1254,2325.36,2.6441,11573.33,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,4.0,SF8,1000,100.0,-124.1307,-7.1226,2325.36,2.6441,11573.33,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,4.0,SF8,10000,100.0,-123.8635,-6.8554,2325.36,2.6441,11573.33,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,4.0,SF8,50000,100.0,-124.2114,-7.2032,2325.36,2.6441,11573.33,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,4.0,SF8,100000,100.0,-124.0206,-7.0125,2325.36,2.6441,11573.33,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,4.0,SF8,150000,100.0,-123.9167,-6.9086,2325.36,2.6441,11573.33,630.0,0.0722,87,1000,hybrid_simulator_v3_aggregated
10,4.0,SF9,1000,100.0,-124.0269,-7.0188,2325.36,2.6441,11573.33,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,4.0,SF9,10000,100.0,-123.8989,-6.8907,2325.36,2.6441,11573.33,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,4.0,SF9,50000,100.0,-123.8254,-6.8173,2325.36,2.6441,11573.33,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,4.0,SF9,100000,100.0,-124.048,-7.0399,2325.36,2.6441,11573.33,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,4.0,SF9,150000,100.0,-124.0761,-7.068,2325.36,2.6441,11573.33,630.0,0.1444,43,1000,hybrid_simulator_v3_aggregated
10,4.0,SF10,1000,100.0,-124.0416,-7.0335,2325.36,2.6441,11573.33,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,4.0,SF10,10000,100.0,-123.8402,-6.8321,2325.36,2.6441,11573.33,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,4.0,SF10,50000,100.0,-123.9276,-6.9195,2325.36,2.6441,11573.33,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,4.0,SF10,100000,100.0,-124.0439,-7.0358,2325.36,2.6441,11573.33,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,4.0,SF10,150000,100.0,-124.0238,-7.0157,2325.36,2.6441,11573.33,630.0,0.2888,21,1000,hybrid_simulator_v3_aggregated
10,4.0,SF11,1000,100.0,-123.9768,-6.9687,2325.36,2.6441,11573.33,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,4.0,SF11,10000,100.0,-124.0097,-7.0015,2325.36,2.6441,11573.33,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,4.0,SF11,50000,100.0,-123.9454,-6.9373,2325.36,2.6441,11573.33,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,4.0,SF11,100000,100.0,-123.8289,-6.8208,2325.36,2.6441,11573.33,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,4.0,SF11,150000,100.0,-124.0,-6.9918,2325.36,2.6441,11573.33,630.0,0.5775,10,1000,hybrid_simulator_v3_aggregated
10,4.0,SF12,1000,100.0,-123.9616,-6.9535,2325.36,2.6441,11573.33,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,4.0,SF12,10000,100.0,-123.8814,-6.8733,2325.36,2.6441,11573.33,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,4.0,SF12,50000,100.0,-124.0197,-7.0116,2325.36,2.6441,11573.33,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,4.0,SF12,100000,100.0,-123.7672,-6.7591,2325.36,2.6441,11573.33,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,4.0,SF12,150000,100.0,-123.8399,-6.8318,2325.36,2.6441,11573.33,630.0,0.9912,6,1000,hybrid_simulator_v3_aggregated
10,4.0,DR8,1000,0.0001,-123.8937,17.1994,2325.36,2.6441,11573.33,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,4.0,DR8,10000,0.1916,-123.9217,17.1714,2325.36,2.6441,11573.33,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,4.0,DR8,50000,13.9463,-124.1822,16.9109,2325.36,2.6441,11573.33,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,4.0,DR8,100000,53.3983,-123.8649,17.2282,2325.36,2.6441,11573.33,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,4.0,DR8,150000,82.7255,-123.9905,17.1026,2325.36,2.6441,11573.33,630.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
10,4.0,DR9,1000,0.0024,-124.0469,17.0461,2325.36,2.6441,11573.33,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,4.0,DR9,10000,1.1235,-124.1445,16.9485,2325.36,2.6441,11573.33,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,4.0,DR9,50000,21.4406,-123.963,17.13,2325.36,2.6441,11573.33,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,4.0,DR9,100000,53.5428,-123.8188,17.2743,2325.36,2.6441,11573.33,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,4.0,DR9,150000,76.0514,-123.8411,17.2519,2325.36,2.6441,11573.33,630.0,0.7749,8,1000,hybrid_simulator_v3_aggregated
10,7.8,SF7,1000,100.0,-124.0834,-7.0753,2325.36,2.6441,22568.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,7.8,SF7,10000,100.0,-124.1203,-7.1122,2325.36,2.6441,22568.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,7.8,SF7,50000,100.0,-124.1972,-7.1891,2325.36,2.6441,22568.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,7.8,SF7,100000,100.0,-123.8535,-6.8454,2325.36,2.6441,22568.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
10,7.8,SF7,150000,100.0,-123.9598,-6.9517,2325.36,2.6441,22568.0,630.0,0.0412,152,1000,hybrid_simulator_v3_aggregated
